Timestamp,Email address,Name:,ID code:,Grade:,Module 1: First choice,Module 1: Second choice,Module 1: Third choice,Module 1: Fourth choice,Module 2: First choice,Module 2: Second choice,Module 2: Third choice,Module 2: Fourth choice,Module 3: First choice,Module 3: Second choice,Module 3: Third choice,Module 3: Fourth choice
07/03/2023 14:20:45,douglas@gmail.com,Douglas Pollard,645656890,12,Group E,Group C,Group B,Group A (Gr. 12),Group B,Group B,Group A (Gr. 12),Group E,Group B,Group F,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,kenneth@gmail.com,Kenneth Navarro,661575004,12,Group A (Gr. 12),Group C,Group E,Group B,Group D,Group D,Group F,Group E,Group C,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,paul@gmail.com,Paul Yamamoto,171984069,12,Group E,Group C,Group D,Group A (Gr. 12),Group B,Group B,Group C,Group A (Gr. 12),Group C,Group B,Group D,Group F
07/03/2023 14:20:45,terri@gmail.com,Terri Holloway,785433879,12,Group E,Group B,Group F,Group D,Group C,Group C,Group B,Group E,Group F,Group B,Group C,Group D
07/03/2023 14:20:45,michael@gmail.com,Michael Gomez,662842840,12,Group D,Group C,Group F,Group B,Group B,Group B,Group C,Group A (Gr. 12),Group B,Group E,Group C,Group F
07/03/2023 14:20:45,scott@gmail.com,Scott Macduff,777019666,12,Group D,Group E,Group F,Group B,Group A (Gr. 12),Group A (Gr. 12),Group D,Group F,Group A (Gr. 12),Group F,Group C,Group B
07/03/2023 14:20:45,john@gmail.com,John Lowe,981370058,12,Group D,Group B,Group F,Group C,Group C,Group C,Group A (Gr. 12),Group B,Group C,Group B,Group D,Group F
07/03/2023 14:20:45,heather@gmail.com,Heather Nikolai,605717429,12,Group C,Group E,Group A (Gr. 12),Group B,Group F,Group F,Group D,Group B,Group F,Group B,Group A (Gr. 12),Group E
07/03/2023 14:20:45,rita@gmail.com,Rita Tuttle,916948540,12,Group E,Group A (Gr. 12),Group C,Group F,Group F,Group F,Group A (Gr. 12),Group C,Group B,Group E,Group F,Group C
07/03/2023 14:20:45,john@gmail.com,John Behr,444782897,12,Group D,Group B,Group F,Group E,Group B,Group B,Group F,Group A (Gr. 12),Group D,Group F,Group B,Group C
07/03/2023 14:20:45,olive@gmail.com,Olive Bradford,385246284,12,Group D,Group A (Gr. 12),Group B,Group F,Group D,Group D,Group E,Group B,Group D,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,jennifer@gmail.com,Jennifer Casarez,267054840,12,Group A (Gr. 12),Group C,Group D,Group E,Group E,Group E,Group C,Group D,Group B,Group F,Group D,Group C
07/03/2023 14:20:45,robert@gmail.com,Robert Weaver,176307813,12,Group D,Group B,Group A (Gr. 12),Group F,Group B,Group B,Group E,Group F,Group D,Group B,Group F,Group C
07/03/2023 14:20:45,claudia@gmail.com,Claudia Weber,970913670,12,Group C,Group F,Group B,Group E,Group C,Group C,Group E,Group A (Gr. 12),Group C,Group A (Gr. 12),Group D,Group E
07/03/2023 14:20:45,ema@gmail.com,Ema Prins,735314523,12,Group F,Group A (Gr. 12),Group C,Group E,Group E,Group E,Group D,Group A (Gr. 12),Group B,Group A (Gr. 12),Group D,Group E
07/03/2023 14:20:45,chester@gmail.com,Chester Smith,204415749,12,Group B,Group E,Group C,Group F,Group D,Group D,Group C,Group F,Group F,Group B,Group D,Group E
07/03/2023 14:20:45,margaret@gmail.com,Margaret Ballard,419847471,12,Group B,Group C,Group F,Group E,Group F,Group F,Group C,Group E,Group A (Gr. 12),Group D,Group E,Group C
07/03/2023 14:20:45,ethel@gmail.com,Ethel Cantu,578599491,12,Group A (Gr. 12),Group F,Group E,Group C,Group C,Group C,Group A (Gr. 12),Group E,Group B,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,angela@gmail.com,Angela Daniels,880218234,12,Group D,Group A (Gr. 12),Group F,Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group A (Gr. 12),Group D,Group E,Group C
07/03/2023 14:20:45,carolyn@gmail.com,Carolyn Chalifour,805326601,12,Group E,Group B,Group D,Group F,Group C,Group C,Group A (Gr. 12),Group D,Group A (Gr. 12),Group D,Group B,Group F
07/03/2023 14:20:45,roslyn@gmail.com,Roslyn Warren,749042666,12,Group C,Group D,Group F,Group E,Group E,Group E,Group A (Gr. 12),Group C,Group D,Group B,Group C,Group E
07/03/2023 14:20:45,kim@gmail.com,Kim Mcqueen,809972618,12,Group B,Group F,Group E,Group D,Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group C,Group B,Group F,Group E
07/03/2023 14:20:45,elise@gmail.com,Elise Sheets,443764917,12,Group E,Group D,Group C,Group B,Group E,Group E,Group D,Group F,Group D,Group E,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,rebecca@gmail.com,Rebecca Cisneros,316673835,12,Group C,Group F,Group D,Group E,Group F,Group F,Group A (Gr. 12),Group D,Group E,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,laurinda@gmail.com,Laurinda Vanhuss,983337174,12,Group E,Group D,Group F,Group B,Group C,Group C,Group E,Group F,Group F,Group A (Gr. 12),Group E,Group B
07/03/2023 14:20:45,vickie@gmail.com,Vickie Quinton,839600367,12,Group C,Group B,Group F,Group D,Group F,Group F,Group A (Gr. 12),Group D,Group C,Group F,Group D,Group B
07/03/2023 14:20:45,luanne@gmail.com,Luanne Blair,978056547,12,Group D,Group E,Group A (Gr. 12),Group C,Group B,Group B,Group A (Gr. 12),Group F,Group B,Group A (Gr. 12),Group E,Group C
07/03/2023 14:20:45,eva@gmail.com,Eva Randall,575142540,12,Group E,Group B,Group F,Group A (Gr. 12),Group B,Group B,Group D,Group A (Gr. 12),Group B,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,joyce@gmail.com,Joyce Dudley,198087372,12,Group C,Group D,Group F,Group A (Gr. 12),Group F,Group F,Group D,Group C,Group C,Group B,Group D,Group E
07/03/2023 14:20:45,maxine@gmail.com,Maxine Cambell,448789931,12,Group A (Gr. 12),Group F,Group E,Group D,Group E,Group E,Group B,Group D,Group C,Group F,Group E,Group D
07/03/2023 14:20:45,bernita@gmail.com,Bernita Mccandless,379391255,12,Group F,Group E,Group B,Group D,Group F,Group F,Group E,Group D,Group B,Group C,Group A (Gr. 12),Group F
07/03/2023 14:20:45,hilary@gmail.com,Hilary Rittinger,162185542,12,Group D,Group C,Group E,Group F,Group E,Group E,Group A (Gr. 12),Group F,Group C,Group E,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,betty@gmail.com,Betty Evans,940479487,12,Group A (Gr. 12),Group B,Group E,Group F,Group C,Group C,Group B,Group A (Gr. 12),Group C,Group E,Group D,Group B
07/03/2023 14:20:45,james@gmail.com,James Jones,343403945,12,Group F,Group C,Group D,Group B,Group B,Group B,Group C,Group E,Group E,Group D,Group B,Group C
07/03/2023 14:20:45,john@gmail.com,John Ryan,125923054,12,Group F,Group B,Group E,Group C,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group A (Gr. 12),Group D,Group B,Group E
07/03/2023 14:20:45,mary@gmail.com,Mary Rudolph,627122981,12,Group E,Group D,Group F,Group C,Group F,Group F,Group B,Group E,Group A (Gr. 12),Group E,Group B,Group D
07/03/2023 14:20:45,martha@gmail.com,Martha Toure,709931950,12,Group E,Group D,Group F,Group C,Group C,Group C,Group F,Group A (Gr. 12),Group F,Group E,Group B,Group D
07/03/2023 14:20:45,charles@gmail.com,Charles Bose,634946376,12,Group F,Group C,Group B,Group E,Group E,Group E,Group B,Group C,Group E,Group B,Group D,Group C
07/03/2023 14:20:45,eugene@gmail.com,Eugene Tompson,792907684,12,Group B,Group A (Gr. 12),Group C,Group F,Group E,Group E,Group C,Group A (Gr. 12),Group B,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,cassandra@gmail.com,Cassandra Edwards,310515562,12,Group B,Group E,Group F,Group A (Gr. 12),Group B,Group B,Group C,Group E,Group A (Gr. 12),Group E,Group D,Group C
07/03/2023 14:20:45,dean@gmail.com,Dean Brownie,963793587,12,Group F,Group D,Group C,Group B,Group D,Group D,Group A (Gr. 12),Group F,Group E,Group C,Group D,Group B
07/03/2023 14:20:45,chester@gmail.com,Chester Oshey,820956816,12,Group B,Group C,Group E,Group F,Group D,Group D,Group F,Group B,Group E,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,peter@gmail.com,Peter Holquin,254726426,12,Group A (Gr. 12),Group D,Group F,Group B,Group E,Group E,Group A (Gr. 12),Group F,Group A (Gr. 12),Group B,Group C,Group E
07/03/2023 14:20:45,mary@gmail.com,Mary Dory,836128594,12,Group B,Group F,Group C,Group D,Group E,Group E,Group A (Gr. 12),Group F,Group B,Group F,Group E,Group C
07/03/2023 14:20:45,joan@gmail.com,Joan Toles,879166328,12,Group E,Group D,Group F,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group E,Group D,Group B,Group A (Gr. 12),Group C,Group E
07/03/2023 14:20:45,susan@gmail.com,Susan Priest,841332200,12,Group F,Group C,Group A (Gr. 12),Group B,Group B,Group B,Group C,Group F,Group C,Group E,Group D,Group F
07/03/2023 14:20:45,gladys@gmail.com,Gladys Gerber,720331426,12,Group F,Group B,Group E,Group D,Group F,Group F,Group D,Group E,Group E,Group F,Group D,Group C
07/03/2023 14:20:45,reuben@gmail.com,Reuben Hamlett,666577956,12,Group A (Gr. 12),Group C,Group E,Group F,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group A (Gr. 12),Group B,Group D,Group E
07/03/2023 14:20:45,patricia@gmail.com,Patricia Franklin,603483028,12,Group D,Group E,Group A (Gr. 12),Group C,Group C,Group C,Group D,Group F,Group C,Group E,Group F,Group B
07/03/2023 14:20:45,pearl@gmail.com,Pearl Maddox,540527485,12,Group F,Group D,Group E,Group A (Gr. 12),Group D,Group D,Group E,Group F,Group E,Group F,Group B,Group C
07/03/2023 14:20:45,paul@gmail.com,Paul Packer,896753280,12,Group A (Gr. 12),Group E,Group F,Group C,Group D,Group D,Group C,Group A (Gr. 12),Group F,Group E,Group A (Gr. 12),Group B
07/03/2023 14:20:45,janice@gmail.com,Janice Giordano,582583851,12,Group C,Group F,Group E,Group B,Group E,Group E,Group D,Group C,Group E,Group A (Gr. 12),Group D,Group F
07/03/2023 14:20:45,thomas@gmail.com,Thomas Richard,570059996,12,Group F,Group D,Group A (Gr. 12),Group E,Group B,Group B,Group E,Group D,Group D,Group E,Group B,Group C
07/03/2023 14:20:45,edward@gmail.com,Edward Atkinson,927523524,12,Group A (Gr. 12),Group F,Group E,Group B,Group D,Group D,Group E,Group C,Group A (Gr. 12),Group E,Group D,Group B
07/03/2023 14:20:45,percy@gmail.com,Percy Romero,237459863,12,Group B,Group A (Gr. 12),Group F,Group C,Group D,Group D,Group A (Gr. 12),Group C,Group F,Group A (Gr. 12),Group B,Group E
07/03/2023 14:20:45,michael@gmail.com,Michael Bailey,675673523,12,Group B,Group D,Group A (Gr. 12),Group F,Group E,Group E,Group F,Group D,Group D,Group C,Group A (Gr. 12),Group B
07/03/2023 14:20:45,tyisha@gmail.com,Tyisha Chabot,903640934,12,Group A (Gr. 12),Group F,Group B,Group E,Group B,Group B,Group D,Group F,Group E,Group C,Group A (Gr. 12),Group D
07/03/2023 14:20:45,carolyn@gmail.com,Carolyn Eanes,900772697,12,Group D,Group F,Group C,Group B,Group E,Group E,Group B,Group A (Gr. 12),Group B,Group E,Group D,Group F
07/03/2023 14:20:45,josephine@gmail.com,Josephine Stockton,158307841,12,Group D,Group F,Group E,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group A (Gr. 12),Group F,Group B,Group D
07/03/2023 14:20:45,clarence@gmail.com,Clarence Diamond,916149092,12,Group B,Group F,Group C,Group A (Gr. 12),Group D,Group D,Group E,Group C,Group E,Group C,Group A (Gr. 12),Group D
07/03/2023 14:20:45,jon@gmail.com,Jon Bonilla,730373519,12,Group D,Group B,Group E,Group F,Group F,Group F,Group B,Group D,Group E,Group A (Gr. 12),Group B,Group D
07/03/2023 14:20:45,jane@gmail.com,Jane Rodriguez,214673569,12,Group E,Group F,Group D,Group A (Gr. 12),Group D,Group D,Group B,Group E,Group F,Group D,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,john@gmail.com,John Devito,274724026,12,Group B,Group F,Group A (Gr. 12),Group C,Group F,Group F,Group C,Group A (Gr. 12),Group D,Group A (Gr. 12),Group E,Group B
07/03/2023 14:20:45,angela@gmail.com,Angela Avila,918391284,12,Group C,Group E,Group F,Group B,Group E,Group E,Group A (Gr. 12),Group F,Group A (Gr. 12),Group B,Group C,Group E
07/03/2023 14:20:45,travis@gmail.com,Travis Vanwinkle,392234811,12,Group E,Group F,Group B,Group C,Group B,Group B,Group D,Group E,Group B,Group D,Group A (Gr. 12),Group E
07/03/2023 14:20:45,ethan@gmail.com,Ethan Sundahl,190647095,12,Group E,Group C,Group F,Group B,Group B,Group B,Group C,Group D,Group A (Gr. 12),Group C,Group F,Group E
07/03/2023 14:20:45,amanda@gmail.com,Amanda James,802508694,12,Group F,Group A (Gr. 12),Group E,Group B,Group D,Group D,Group B,Group C,Group F,Group E,Group C,Group D
07/03/2023 14:20:45,lawrence@gmail.com,Lawrence Ralph,654512218,12,Group A (Gr. 12),Group C,Group B,Group F,Group D,Group D,Group B,Group F,Group F,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,aaron@gmail.com,Aaron Velasquez,690246434,12,Group A (Gr. 12),Group F,Group C,Group B,Group C,Group C,Group F,Group D,Group D,Group F,Group C,Group E
07/03/2023 14:20:45,lilian@gmail.com,Lilian Rideau,267540714,12,Group C,Group E,Group A (Gr. 12),Group B,Group C,Group C,Group A (Gr. 12),Group E,Group C,Group E,Group B,Group D
07/03/2023 14:20:45,kelly@gmail.com,Kelly Mayer,975514403,12,Group C,Group A (Gr. 12),Group E,Group F,Group A (Gr. 12),Group A (Gr. 12),Group C,Group D,Group C,Group D,Group A (Gr. 12),Group B
07/03/2023 14:20:45,dale@gmail.com,Dale Waite,433044260,12,Group D,Group F,Group B,Group A (Gr. 12),Group D,Group D,Group B,Group C,Group E,Group C,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,joyce@gmail.com,Joyce Anderson,908647903,12,Group F,Group D,Group A (Gr. 12),Group E,Group F,Group F,Group E,Group A (Gr. 12),Group C,Group F,Group A (Gr. 12),Group B
07/03/2023 14:20:45,mario@gmail.com,Mario Figueiredo,257461497,12,Group E,Group D,Group B,Group A (Gr. 12),Group C,Group C,Group B,Group E,Group E,Group D,Group A (Gr. 12),Group C
07/03/2023 14:20:45,keri@gmail.com,Keri Williams,128029939,12,Group D,Group C,Group A (Gr. 12),Group B,Group C,Group C,Group D,Group B,Group A (Gr. 12),Group C,Group D,Group F
07/03/2023 14:20:45,kimberly@gmail.com,Kimberly Pickle,277915550,12,Group A (Gr. 12),Group C,Group B,Group D,Group C,Group C,Group A (Gr. 12),Group B,Group D,Group B,Group A (Gr. 12),Group E
07/03/2023 14:20:45,alicia@gmail.com,Alicia Dufresne,865661514,12,Group B,Group F,Group A (Gr. 12),Group E,Group F,Group F,Group B,Group C,Group C,Group F,Group E,Group D
07/03/2023 14:20:45,shannon@gmail.com,Shannon Drain,559984084,12,Group A (Gr. 12),Group D,Group B,Group F,Group B,Group B,Group A (Gr. 12),Group E,Group C,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,tod@gmail.com,Tod Dartt,534437275,12,Group C,Group B,Group A (Gr. 12),Group D,Group C,Group C,Group A (Gr. 12),Group B,Group D,Group A (Gr. 12),Group E,Group C
07/03/2023 14:20:45,roger@gmail.com,Roger Stohlton,825836406,12,Group C,Group F,Group E,Group A (Gr. 12),Group D,Group D,Group A (Gr. 12),Group F,Group A (Gr. 12),Group B,Group D,Group C
07/03/2023 14:20:45,jack@gmail.com,Jack Claar,122663362,12,Group B,Group F,Group C,Group E,Group A (Gr. 12),Group A (Gr. 12),Group F,Group C,Group E,Group B,Group F,Group C
07/03/2023 14:20:45,joyce@gmail.com,Joyce Lacroix,722497833,12,Group D,Group A (Gr. 12),Group E,Group F,Group B,Group B,Group C,Group F,Group E,Group B,Group F,Group C
07/03/2023 14:20:45,elsie@gmail.com,Elsie Matthias,551148221,12,Group F,Group D,Group B,Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group E,Group E,Group B,Group F,Group C
07/03/2023 14:20:45,jesus@gmail.com,Jesus Odom,999021332,12,Group F,Group E,Group A (Gr. 12),Group C,Group C,Group C,Group F,Group B,Group E,Group A (Gr. 12),Group B,Group C
07/03/2023 14:20:45,monica@gmail.com,Monica Pearson,583741513,12,Group B,Group C,Group E,Group F,Group A (Gr. 12),Group A (Gr. 12),Group F,Group E,Group D,Group A (Gr. 12),Group B,Group F
07/03/2023 14:20:45,amy@gmail.com,Amy Nicolosi,765934298,12,Group E,Group B,Group F,Group C,Group B,Group B,Group E,Group A (Gr. 12),Group F,Group C,Group A (Gr. 12),Group E
07/03/2023 14:20:45,james@gmail.com,James Thomas,165957341,12,Group A (Gr. 12),Group F,Group C,Group E,Group D,Group D,Group F,Group E,Group A (Gr. 12),Group D,Group E,Group B
07/03/2023 14:20:45,natalie@gmail.com,Natalie Reed,888477229,12,Group D,Group A (Gr. 12),Group B,Group C,Group A (Gr. 12),Group A (Gr. 12),Group F,Group D,Group B,Group F,Group E,Group C
07/03/2023 14:20:45,george@gmail.com,George Tate,418961580,12,Group C,Group D,Group E,Group F,Group E,Group E,Group B,Group C,Group C,Group A (Gr. 12),Group E,Group B
07/03/2023 14:20:45,dorothy@gmail.com,Dorothy Willie,431320504,12,Group F,Group D,Group C,Group A (Gr. 12),Group E,Group E,Group C,Group D,Group D,Group C,Group E,Group B
07/03/2023 14:20:45,debra@gmail.com,Debra Lotz,949382875,12,Group E,Group C,Group F,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group C,Group F,Group A (Gr. 12),Group B,Group F,Group E
07/03/2023 14:20:45,arnold@gmail.com,Arnold Hill,278857040,12,Group F,Group C,Group B,Group E,Group B,Group B,Group C,Group D,Group D,Group F,Group A (Gr. 12),Group E
07/03/2023 14:20:45,shelby@gmail.com,Shelby Fetterman,400933688,12,Group A (Gr. 12),Group E,Group B,Group D,Group E,Group E,Group C,Group A (Gr. 12),Group C,Group E,Group A (Gr. 12),Group F
07/03/2023 14:20:45,roger@gmail.com,Roger Vanslyke,147448069,12,Group E,Group C,Group A (Gr. 12),Group F,Group B,Group B,Group D,Group A (Gr. 12),Group C,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,lee@gmail.com,Lee Titsworth,847649927,12,Group F,Group A (Gr. 12),Group B,Group E,Group A (Gr. 12),Group A (Gr. 12),Group E,Group F,Group C,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,linda@gmail.com,Linda Beckman,609564620,12,Group D,Group C,Group F,Group E,Group B,Group B,Group A (Gr. 12),Group D,Group C,Group F,Group B,Group D
07/03/2023 14:20:45,sherry@gmail.com,Sherry Alix,210321476,12,Group D,Group C,Group A (Gr. 12),Group F,Group E,Group E,Group A (Gr. 12),Group F,Group D,Group E,Group B,Group C
07/03/2023 14:20:45,alba@gmail.com,Alba Brown,881956745,12,Group B,Group A (Gr. 12),Group E,Group D,Group F,Group F,Group A (Gr. 12),Group E,Group E,Group A (Gr. 12),Group F,Group C
07/03/2023 14:20:45,lynn@gmail.com,Lynn Rushing,428876859,12,Group E,Group F,Group A (Gr. 12),Group C,Group A (Gr. 12),Group A (Gr. 12),Group B,Group E,Group F,Group D,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,rita@gmail.com,Rita Duggar,996195716,12,Group C,Group B,Group D,Group E,Group C,Group C,Group E,Group A (Gr. 12),Group D,Group B,Group E,Group C
07/03/2023 14:20:45,robert@gmail.com,Robert Brizuela,744836902,12,Group B,Group A (Gr. 12),Group F,Group C,Group B,Group B,Group E,Group A (Gr. 12),Group E,Group C,Group D,Group F
07/03/2023 14:20:45,nancy@gmail.com,Nancy Risley,876743501,12,Group B,Group A (Gr. 12),Group D,Group F,Group A (Gr. 12),Group A (Gr. 12),Group F,Group C,Group E,Group A (Gr. 12),Group B,Group D
07/03/2023 14:20:45,jeremy@gmail.com,Jeremy Navarro,785996122,12,Group F,Group C,Group E,Group A (Gr. 12),Group B,Group B,Group D,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group F
07/03/2023 14:20:45,joseph@gmail.com,Joseph Reyes,258361930,12,Group C,Group A (Gr. 12),Group F,Group B,Group D,Group D,Group F,Group A (Gr. 12),Group D,Group A (Gr. 12),Group E,Group B
07/03/2023 14:20:45,russell@gmail.com,Russell Courtney,864344032,12,Group E,Group A (Gr. 12),Group F,Group C,Group F,Group F,Group E,Group C,Group C,Group D,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,barbara@gmail.com,Barbara Otter,285915197,12,Group B,Group F,Group E,Group A (Gr. 12),Group D,Group D,Group B,Group E,Group D,Group B,Group C,Group F
07/03/2023 14:20:45,lauren@gmail.com,Lauren French,134354264,12,Group C,Group A (Gr. 12),Group E,Group B,Group D,Group D,Group E,Group A (Gr. 12),Group B,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,richard@gmail.com,Richard Merryman,899793488,12,Group A (Gr. 12),Group E,Group D,Group B,Group D,Group D,Group A (Gr. 12),Group E,Group C,Group B,Group A (Gr. 12),Group D
07/03/2023 14:20:45,irving@gmail.com,Irving Flores,579074652,12,Group C,Group F,Group E,Group A (Gr. 12),Group E,Group E,Group F,Group C,Group A (Gr. 12),Group F,Group B,Group D
07/03/2023 14:20:45,don@gmail.com,Don Andrews,945108967,12,Group E,Group B,Group C,Group D,Group D,Group D,Group E,Group F,Group D,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,judith@gmail.com,Judith Williams,170223878,12,Group F,Group D,Group E,Group A (Gr. 12),Group F,Group F,Group E,Group D,Group B,Group E,Group F,Group D
07/03/2023 14:20:45,david@gmail.com,David Mote,485244447,12,Group B,Group C,Group D,Group F,Group B,Group B,Group D,Group F,Group A (Gr. 12),Group C,Group F,Group E
07/03/2023 14:20:45,linda@gmail.com,Linda Williamson,549807829,12,Group A (Gr. 12),Group B,Group E,Group D,Group A (Gr. 12),Group A (Gr. 12),Group F,Group C,Group D,Group C,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,hui@gmail.com,Hui Mcguiness,354983600,12,Group F,Group D,Group C,Group A (Gr. 12),Group C,Group C,Group D,Group F,Group D,Group A (Gr. 12),Group B,Group F
